parent_username,student_username,relationship,role_shortname,allow_grade_view,allow_activity_report_view,notes
dps.par.04407,dps.stu.04897,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04408,dps.stu.04898,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04409,dps.stu.04899,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04410,dps.stu.04900,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04411,dps.stu.04901,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04411,dps.stu.04902,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04412,dps.stu.04903,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04413,dps.stu.04904,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04414,dps.stu.04905,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04415,dps.stu.04906,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04416,dps.stu.04907,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04417,dps.stu.04908,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04418,dps.stu.04909,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04419,dps.stu.04910,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04420,dps.stu.04911,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04420,dps.stu.04912,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04421,dps.stu.04913,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04422,dps.stu.04914,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04423,dps.stu.04915,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04424,dps.stu.04916,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04425,dps.stu.04917,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04426,dps.stu.04918,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04427,dps.stu.04919,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04428,dps.stu.04920,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04429,dps.stu.04921,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04429,dps.stu.04922,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04430,dps.stu.04923,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04431,dps.stu.04924,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04432,dps.stu.04925,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04433,dps.stu.04926,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04434,dps.stu.04927,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04435,dps.stu.04928,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04436,dps.stu.04929,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04437,dps.stu.04930,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04438,dps.stu.04931,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04438,dps.stu.04932,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04439,dps.stu.04933,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04440,dps.stu.04934,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04441,dps.stu.04935,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04442,dps.stu.04936,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04443,dps.stu.04937,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04444,dps.stu.04938,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04445,dps.stu.04939,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04446,dps.stu.04940,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04447,dps.stu.04941,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04447,dps.stu.04942,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04448,dps.stu.04943,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04449,dps.stu.04944,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04450,dps.stu.04945,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04451,dps.stu.04946,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04452,dps.stu.04947,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04453,dps.stu.04948,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04454,dps.stu.04949,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04455,dps.stu.04950,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04456,dps.stu.04951,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04456,dps.stu.04952,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04457,dps.stu.04953,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04458,dps.stu.04954,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04459,dps.stu.04955,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04460,dps.stu.04956,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04461,dps.stu.04957,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04462,dps.stu.04958,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04463,dps.stu.04959,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04464,dps.stu.04960,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04465,dps.stu.04961,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04465,dps.stu.04962,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04466,dps.stu.04963,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04467,dps.stu.04964,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04468,dps.stu.04965,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04469,dps.stu.04966,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04470,dps.stu.04967,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04471,dps.stu.04968,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04472,dps.stu.04969,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04473,dps.stu.04970,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04474,dps.stu.04971,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04474,dps.stu.04972,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04475,dps.stu.04973,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04476,dps.stu.04974,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04477,dps.stu.04975,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04478,dps.stu.04976,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04479,dps.stu.04977,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04480,dps.stu.04978,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04481,dps.stu.04979,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04482,dps.stu.04980,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04483,dps.stu.04981,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04483,dps.stu.04982,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04484,dps.stu.04983,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04485,dps.stu.04984,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04486,dps.stu.04985,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04487,dps.stu.04986,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04488,dps.stu.04987,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04489,dps.stu.04988,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04490,dps.stu.04989,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04491,dps.stu.04990,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04492,dps.stu.04991,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04492,dps.stu.04992,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04493,dps.stu.04993,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04494,dps.stu.04994,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04495,dps.stu.04995,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04496,dps.stu.04996,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04497,dps.stu.04997,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04498,dps.stu.04998,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04499,dps.stu.04999,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04500,dps.stu.05000,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04501,dps.stu.05001,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04501,dps.stu.05002,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04502,dps.stu.05003,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04503,dps.stu.05004,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04504,dps.stu.05005,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04505,dps.stu.05006,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04506,dps.stu.05007,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04507,dps.stu.05008,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04508,dps.stu.05009,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04509,dps.stu.05010,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04510,dps.stu.05011,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04510,dps.stu.05012,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04511,dps.stu.05013,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04512,dps.stu.05014,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04513,dps.stu.05015,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04514,dps.stu.05016,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04515,dps.stu.05017,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04516,dps.stu.05018,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04517,dps.stu.05019,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04518,dps.stu.05020,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04519,dps.stu.05021,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04519,dps.stu.05022,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04520,dps.stu.05023,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04521,dps.stu.05024,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04522,dps.stu.05025,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04523,dps.stu.05026,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04524,dps.stu.05027,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04525,dps.stu.05028,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04526,dps.stu.05029,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04527,dps.stu.05030,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04528,dps.stu.05031,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04528,dps.stu.05032,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04529,dps.stu.05033,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04530,dps.stu.05034,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04531,dps.stu.05035,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04532,dps.stu.05036,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04533,dps.stu.05037,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04534,dps.stu.05038,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04535,dps.stu.05039,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04536,dps.stu.05040,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04537,dps.stu.05041,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04537,dps.stu.05042,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04538,dps.stu.05043,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04539,dps.stu.05044,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04540,dps.stu.05045,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04541,dps.stu.05046,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04542,dps.stu.05047,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04543,dps.stu.05048,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04544,dps.stu.05049,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04545,dps.stu.05050,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04546,dps.stu.05051,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04546,dps.stu.05052,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04547,dps.stu.05053,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04548,dps.stu.05054,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04549,dps.stu.05055,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04550,dps.stu.05056,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04551,dps.stu.05057,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04552,dps.stu.05058,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04553,dps.stu.05059,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04554,dps.stu.05060,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04555,dps.stu.05061,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04555,dps.stu.05062,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.04556,dps.stu.05063,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04557,dps.stu.05064,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04558,dps.stu.05065,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04559,dps.stu.05066,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04560,dps.stu.05067,Parent,parent,1,1,Single-student parent for local testing.
dps.par.04561,dps.stu.05068,Parent,parent,1,1,Single-student parent for local testing.
