academic_year,course_code,course_shortname,certificate_enabled,credential_type,certificate_policy_code,requires_plugin,issue_condition,min_completion_percent,min_grade_percent,expiry_enabled,expiry_months,visible_to_student,certificate_template_code,certificate_template_name,certificate_activity_type,certificate_activity_key,certificate_activity_name,certificate_section_number,certificate_section_name,certificate_download_mode,certificate_verification_enabled,certificate_email_students,certificate_required_minutes,certificate_unlock_activity_key,certificate_filename_pattern,certificate_brand_primary,certificate_brand_accent,certificate_brand_highlight,school_name,board_name,principal_name,medium_code,medium_name,grade_code,grade_name,stream_code,subject_code,subject_name,notes
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-COM_MED-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,COM_MED,Community Medicine,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CON-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,LAW_CON,Constitutional Law,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_IPC-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,LAW_IPC,Indian Penal Code,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CONTR-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,LAW_CONTR,Contract Law,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-JURIS-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,JURIS,Jurisprudence,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CORP_ACC-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,CORP_ACC,Corporate Accounting,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-FIN_MGT-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,FIN_MGT,Financial Management,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-MKT_MGT-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,MKT_MGT,Marketing Management,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OB-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,OB,Organizational Behavior,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-UI_UX-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,UI_UX,User Interface & Experience,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-TYPO-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,TYPO,Typography,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ARCH_DSN-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y4,MBBS (Medical) - Year 4,MED,ARCH_DSN,Architectural Design,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DSA-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,DSA,Data Structures & Algorithms,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DBMS-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,DBMS,Database Management Systems,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OS-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,OS,Operating Systems,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CN-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,CN,Computer Networks,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-AI_ML-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,AI_ML,Artificial Intelligence & ML,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-SWE-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,SWE,Software Engineering,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-THERMO-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,THERMO,Thermodynamics,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CIRCUITS-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,CIRCUITS,Electronic Circuits,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ANAT-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,ANAT,Human Anatomy,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHYS-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,PHYS,Physiology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHARM-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,PHARM,Pharmacology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PATH-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,PATH,Pathology,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-COM_MED-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,COM_MED,Community Medicine,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CON-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,LAW_CON,Constitutional Law,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_IPC-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,LAW_IPC,Indian Penal Code,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CONTR-26,1,certificate,STANDARD_COURSE_COMPLETION_CERT,1,course_completion,100,40,0,,1,DRONA_MODERN_COURSE_COMPLETION,Drona Modern Course Completion Certificate,customcert,course_completion_certificate,Download Course Completion Certificate,15,Certificate & Completion,D,1,0,0,final_project_portfolio,{COURSE_SHORT_NAME}-{FIRST_NAME}-{LAST_NAME}-{ISSUE_DATE},#0B4F71,#F2B705,#E51B23,Drona Public School,Gujarat Board Education,Anita Sharma,HIN,Hindi Medium,UNI_UG_MED_Y5,MBBS (Medical) - Year 5,MED,LAW_CONTR,Contract Law,"Generated Custom Certificate activity with modern A4 landscape PDF, certificate ID and QR verification for fallback grade scopes."
