academic_year,course_code,course_shortname,classwork_weight,practice_quiz_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-NUR_BSC_Y1-NUR-NUR_FND-2026,DPS-GSEB-HIN-NUR_BSC_Y1-NUR-NUR_FND-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-TAX-2026,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-AUDIT-2026,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-APT_REAS-2026,DPS-GSEB-HIN-PRO_CA_FND-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-TAX-2026,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-AUDIT-2026,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-APT_REAS-2026,DPS-GSEB-HIN-PRO_CA_INT-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-TAX-2026,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-AUDIT-2026,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-APT_REAS-2026,DPS-GSEB-HIN-PRO_CA_FIN-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CS_EXE-LAW-TAX-2026,DPS-GSEB-HIN-PRO_CS_EXE-LAW-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CS_EXE-LAW-AUDIT-2026,DPS-GSEB-HIN-PRO_CS_EXE-LAW-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-PRO_CS_EXE-LAW-APT_REAS-2026,DPS-GSEB-HIN-PRO_CS_EXE-LAW-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-DSA-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-DBMS-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-OS-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-CN-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-SWE-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-OB-2026,DPS-GSEB-HIN-UNI_PG_AI_Y1-AIE-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-DSA-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-DBMS-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-OS-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-CN-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-SWE-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-OB-2026,DPS-GSEB-HIN-UNI_PG_AI_Y2-AIE-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-DSA-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-DBMS-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-OS-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-CN-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-SWE-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-OB-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y1-MGT-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-DSA-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-DBMS-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-OS-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-CN-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-SWE-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-OB-2026,DPS-GSEB-HIN-UNI_PG_MBA_Y2-MGT-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-DSA-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-DBMS-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-OS-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-CN-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-SWE-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-OB-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y1-LAW-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-DSA-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-DBMS-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-OS-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-CN-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-AI_ML-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-SWE-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-FIN_MGT-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-MKT_MGT-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-OB-2026,DPS-GSEB-HIN-UNI_PG_LAW_Y2-LAW-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PHD_AI-RES-AI_ML-2026,DPS-GSEB-HIN-UNI_PHD_AI-RES-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PHD_DS-RES-AI_ML-2026,DPS-GSEB-HIN-UNI_PHD_DS-RES-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_PHD_RE-RES-AI_ML-2026,DPS-GSEB-HIN-UNI_PHD_RE-RES-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-DSA-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-DBMS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-OS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CN-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-SWE-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-THERMO-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-ANAT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PHYS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PHARM-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PATH-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-JURIS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-OB-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-TYPO-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y1-CSA-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-DSA-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-DBMS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-OS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CN-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-SWE-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-THERMO-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-ANAT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PHYS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PHARM-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PATH-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-JURIS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-OB-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-TYPO-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y2-CSA-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-DSA-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-DBMS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-OS-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-CN-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-SWE-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-THERMO-2026,DPS-GSEB-HIN-UNI_UG_BCA_Y3-CSA-THERMO-26,20,20,25,15,20,20,40
