academic_year,grade_code,stream_code,subject_code,course_code,classwork_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,UNI_UG_UX_Y2,DES,FIN_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,MKT_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,OB,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,UI_UX,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,TYPO,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_UX_Y2-DES-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,DSA,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,DBMS,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,OS,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,CN,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,AI_ML,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,SWE,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,THERMO,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,CIRCUITS,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,ANAT,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,PHYS,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,PHARM,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,PATH,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,COM_MED,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,LAW_CON,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,LAW_IPC,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,JURIS,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,CORP_ACC,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,FIN_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,MKT_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,OB,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,UI_UX,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,TYPO,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y3,DES,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_UX_Y3-DES-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,DSA,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,DBMS,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,OS,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,CN,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,AI_ML,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,SWE,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,THERMO,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,CIRCUITS,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,ANAT,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,PHYS,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,PHARM,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,PATH,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,COM_MED,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,LAW_CON,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,LAW_IPC,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,JURIS,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,CORP_ACC,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,FIN_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,MKT_MGT,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,OB,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,UI_UX,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,TYPO,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y4,DES,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_UX_Y4-DES-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,DSA,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,DBMS,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,OS,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,CN,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,AI_ML,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,SWE,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,THERMO,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,CIRCUITS,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,ANAT,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,PHYS,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,PHARM,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,PATH,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,COM_MED,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,LAW_CON,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,LAW_IPC,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,JURIS,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,CORP_ACC,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,FIN_MGT,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,MKT_MGT,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,OB,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,UI_UX,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,TYPO,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y1,LAW,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,DSA,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,DBMS,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,OS,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,CN,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,AI_ML,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,SWE,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,THERMO,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,CIRCUITS,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,ANAT,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,PHYS,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,PHARM,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,PATH,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,COM_MED,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,LAW_CON,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,LAW_IPC,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,JURIS,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,CORP_ACC,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,FIN_MGT,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,MKT_MGT,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,OB,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,UI_UX,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,TYPO,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_LAW_Y5,LAW,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,DSA,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,DBMS,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,OS,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,CN,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,AI_ML,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,SWE,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,THERMO,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,CIRCUITS,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,ANAT,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,PHYS,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,PHARM,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,PATH,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,COM_MED,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,LAW_CON,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,LAW_IPC,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,JURIS,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,CORP_ACC,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,FIN_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,MKT_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,OB,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,UI_UX,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,TYPO,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y1,MED,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,DSA,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,DBMS,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,OS,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,CN,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,AI_ML,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,SWE,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,THERMO,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,CIRCUITS,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,ANAT,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,PHYS,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,PHARM,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,PATH,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,COM_MED,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,LAW_CON,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,LAW_IPC,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,JURIS,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,CORP_ACC,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,FIN_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,MKT_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,OB,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,UI_UX,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,TYPO,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y2,MED,ARCH_DSN,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,DSA,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,DBMS,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,OS,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,CN,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,AI_ML,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,SWE,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,THERMO,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,CIRCUITS,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,ANAT,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,PHYS,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,PHARM,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,PATH,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,COM_MED,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,LAW_CON,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,LAW_IPC,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,LAW_CONTR,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,JURIS,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,CORP_ACC,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,FIN_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,MKT_MGT,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,OB,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_MED_Y3,MED,UI_UX,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-UI_UX-2026,20,25,15,20,20,40
